Date,Equity
2024-09-06,104240.8
2024-09-09,104240.8
2024-09-10,104240.8
2024-09-11,104240.8
2024-09-12,104240.8
2024-09-13,104240.8
2024-09-16,104240.8
2024-09-17,104240.8
2024-09-18,104240.8
2024-09-19,104240.8
2024-09-20,104240.8
2024-09-23,104240.8
2024-09-24,104240.8
2024-09-25,104240.8
2024-09-26,104240.8
2024-09-27,104240.8
2024-09-30,104240.8
2024-10-01,104240.8
2024-10-03,104240.8
2024-10-04,104240.8
2024-10-07,104240.8
2024-10-08,104240.8
2024-10-09,104240.8
2024-10-10,104240.8
2024-10-11,104240.8
2024-10-14,104240.8
2024-10-15,104240.8
2024-10-16,104240.8
2024-10-17,104240.8
2024-10-18,104240.8
2024-10-21,104240.8
2024-10-22,104240.8
2024-10-23,104240.8
2024-10-24,104240.8
2024-10-25,104240.8
2024-10-28,104240.8
2024-10-29,104240.8
2024-10-30,104240.8
2024-10-31,104240.8
2024-11-01,104240.8
2024-11-04,104240.8
2024-11-05,104240.8
2024-11-06,104240.8
2024-11-07,104240.8
2024-11-08,104240.8
2024-11-11,104240.8
2024-11-12,104240.8
2024-11-13,104240.8
2024-11-14,104240.8
2024-11-18,104240.8
2024-11-19,104240.8
2024-11-21,104240.8
2024-11-22,104240.8
2024-11-25,104240.8
2024-11-26,104240.8
2024-11-27,104240.8
2024-11-28,104240.8
2024-11-29,104240.8
2024-12-02,104240.8
2024-12-03,104240.8
2024-12-04,104240.8
2024-12-05,104240.8
2024-12-06,104240.8
2024-12-09,104240.8
2024-12-10,104240.8
2024-12-11,104240.8
2024-12-12,104240.8
2024-12-13,104240.8
2024-12-16,104240.8
2024-12-17,104240.8
2024-12-18,104240.8
2024-12-19,104240.8
2024-12-20,104240.8
2024-12-23,104240.8
2024-12-24,104240.8
2024-12-26,104240.8
2024-12-27,104240.8
2024-12-30,104240.8
2024-12-31,104240.8
2025-01-01,104240.8
2025-01-02,104240.8
2025-01-03,104240.8
2025-01-06,104240.8
2025-01-07,104240.8
2025-01-08,104240.8
2025-01-09,104240.8
2025-01-10,104240.8
2025-01-13,104240.8
2025-01-14,104240.8
2025-01-15,104240.8
2025-01-16,104240.8
2025-01-17,104240.8
2025-01-20,104240.8
2025-01-21,104240.8
2025-01-22,104240.8
2025-01-23,104240.8
2025-01-24,104240.8
2025-01-27,104240.8
2025-01-28,104240.8
2025-01-29,104240.8
2025-01-30,104240.8
2025-01-31,104240.8
2025-02-01,104240.8
2025-02-03,104240.8
2025-02-04,104240.8
2025-02-05,104240.8
2025-02-06,104240.8
2025-02-07,104240.8
2025-02-10,104240.8
2025-02-11,104240.8
2025-02-12,104240.8
2025-02-13,104240.8
2025-02-14,104240.8
2025-02-17,104240.8
2025-02-18,104240.8
2025-02-19,104240.8
2025-02-20,104240.8
2025-02-21,104240.8
2025-02-24,104240.8
2025-02-25,104240.8
2025-02-27,104240.8
2025-02-28,104240.8
2025-03-03,104240.8
2025-03-04,104240.8
2025-03-05,104240.8
2025-03-06,104240.8
2025-03-07,104240.8
2025-03-10,104240.8
2025-03-11,104240.8
2025-03-12,104240.8
2025-03-13,104240.8
2025-03-17,104240.8
2025-03-18,104240.8
2025-03-19,104240.8
2025-03-20,104240.8
2025-03-21,104240.8
2025-03-24,104240.8
2025-03-25,104240.8
2025-03-26,104240.8
2025-03-27,104240.8
2025-03-28,104240.8
2025-04-01,104240.8
2025-04-02,104240.8
2025-04-03,104240.8
2025-04-04,104240.8
2025-04-07,104240.8
2025-04-08,104240.8
2025-04-09,104240.8
2025-04-11,104240.8
2025-04-15,104240.8
2025-04-16,104240.8
2025-04-17,104240.8
2025-04-21,104240.8
2025-04-22,104240.8
2025-04-23,104240.8
2025-04-24,104240.8
2025-04-25,104240.8
2025-04-28,104240.8
2025-04-29,104240.8
2025-04-30,104240.8
2025-05-02,104240.8
2025-05-05,104240.8
2025-05-06,104240.8
2025-05-07,104240.8
2025-05-08,104240.8
2025-05-09,104240.8
2025-05-12,104240.8
2025-05-13,104240.8
2025-05-14,104240.8
2025-05-15,104240.8
2025-05-16,104240.8
2025-05-19,104240.8
2025-05-20,104240.8
2025-05-21,104240.8
2025-05-22,104240.8
2025-05-23,104240.8
2025-05-26,104240.8
2025-05-27,104240.8
2025-05-28,104240.8
2025-05-29,104240.8
2025-05-30,104240.8
2025-06-02,104240.8
2025-06-03,104240.8
2025-06-04,104240.8
2025-06-05,104240.8
2025-06-06,104240.8
2025-06-09,104240.8
2025-06-10,104240.8
2025-06-11,104240.8
2025-06-12,104240.8
2025-06-13,104240.8
2025-06-16,104240.8
2025-06-17,104240.8
2025-06-18,104240.8
2025-06-19,104240.8
2025-06-20,104240.8
2025-06-23,104240.8
2025-06-24,104240.8
2025-06-25,104240.8
2025-06-26,104240.8
2025-06-27,104240.8
2025-06-30,104240.8
2025-07-01,104240.8
2025-07-02,104240.8
2025-07-03,104240.8
2025-07-04,104240.8
2025-07-07,104240.8
2025-07-08,104240.8
2025-07-09,104240.8
2025-07-10,104240.8
2025-07-11,104240.8
2025-07-14,104240.8
2025-07-15,104240.8
2025-07-16,104240.8
2025-07-17,104240.8
2025-07-18,104240.8
2025-07-21,104240.8
2025-07-22,104240.8
2025-07-23,104240.8
2025-07-24,104240.8
2025-07-25,104240.8
2025-07-28,104240.8
2025-07-29,104240.8
2025-07-30,104240.8
2025-07-31,104240.8
2025-08-01,104240.8
2025-08-04,104240.8
2025-08-05,104240.8
2025-08-06,104240.8
2025-08-07,104240.8
2025-08-08,104240.8
2025-08-11,104240.8
2025-08-12,104240.8
2025-08-13,104240.8
2025-08-14,104240.8
2025-08-18,104240.8
2025-08-19,104240.8
2025-08-20,104240.8
2025-08-21,104240.8
2025-08-22,104240.8
2025-08-25,104240.8
2025-08-26,104240.8
2025-08-28,104240.8
2025-08-29,104240.8
2025-09-01,104240.8
2025-09-02,104240.8
2025-09-03,104240.8
2025-09-04,104240.8
2025-09-05,104240.8
2025-09-08,104240.8
2025-09-09,104240.8
2025-09-10,104240.8
2025-09-11,104240.8
2025-09-12,104240.8
2025-09-15,104240.8
2025-09-16,104240.8
2025-09-17,104240.8
2025-09-18,104240.8
2025-09-19,104240.8
2025-09-22,104240.8
2025-09-23,104240.8
2025-09-24,104240.8
2025-09-25,104240.8
2025-09-26,104240.8
2025-09-29,104240.8
2025-09-30,104240.8
2025-10-01,104240.8
2025-10-03,104240.8
2025-10-06,104240.8
2025-10-07,104240.8
2025-10-08,104240.8
2025-10-09,104240.8
2025-10-10,104240.8
2025-10-13,104240.8
2025-10-14,104240.8
2025-10-15,104240.8
2025-10-16,104240.8
2025-10-17,104240.8
2025-10-20,104240.8
2025-10-21,104240.8
2025-10-23,104240.8
2025-10-24,104240.8
2025-10-27,104240.8
2025-10-28,104240.8
2025-10-29,104240.8
2025-10-30,104240.8
2025-10-31,104240.8
2025-11-03,104240.8
2025-11-04,104240.8
2025-11-06,104240.8
2025-11-07,104240.8
2025-11-10,104240.8
2025-11-11,104240.8
2025-11-12,104240.8
2025-11-13,104240.8
2025-11-14,104240.8
2025-11-17,104240.8
2025-11-18,104240.8
2025-11-19,104240.8
2025-11-20,104240.8
2025-11-21,104240.8
2025-11-24,104240.8
2025-11-25,104240.8
2025-11-26,104240.8
2025-11-27,104240.8
2025-11-28,104240.8
2025-12-01,104240.8
2025-12-02,104240.8
2025-12-03,104240.8
2025-12-04,104240.8
2025-12-05,104240.8
2025-12-08,104240.8
2025-12-09,104240.8
2025-12-10,104240.8
2025-12-11,104240.8
2025-12-12,104240.8
2025-12-15,104240.8
2025-12-16,104240.8
2025-12-17,104240.8
2025-12-18,104240.8
2025-12-19,104240.8
2025-12-22,104240.8
2023-03-29,104240.8
2023-03-31,104240.8
2023-04-03,104240.8
2023-04-05,104240.8
2023-04-06,104240.8
2023-04-10,104240.8
2023-04-11,104240.8
2023-04-12,104240.8
2023-04-13,104240.8
2023-04-17,104240.8
2023-04-18,104240.8
2023-04-19,104240.8
2023-04-20,104240.8
2023-04-21,104240.8
2023-04-24,104240.8
2023-04-25,104240.8
2023-04-26,104240.8
2023-04-27,104240.8
2023-04-28,104240.8
2023-05-02,104240.8
2023-05-03,104240.8
2023-05-04,104240.8
2023-05-05,104240.8
2023-05-08,104240.8
2023-05-09,104240.8
2023-05-10,104240.8
2023-05-11,104240.8
2023-05-12,104240.8
2023-05-15,104240.8
2023-05-16,104240.8
2023-05-17,104240.8
2023-05-18,104240.8
2023-05-19,104240.8
2023-05-22,104240.8
2023-05-23,104240.8
2023-05-24,104240.8
2023-05-25,104240.8
2023-05-26,104240.8
2023-05-29,104240.8
2023-05-30,104240.8
2023-05-31,104240.8
2023-06-01,104240.8
2023-06-02,104240.8
2023-06-05,104240.8
2023-06-06,104240.8
2023-06-07,104240.8
2023-06-08,104240.8
2023-06-09,104240.8
2023-06-12,104240.8
2023-06-13,104240.8
2023-06-14,104240.8
2023-06-15,104240.8
2023-06-16,104240.8
2023-06-19,104240.8
2023-06-20,104240.8
2023-06-21,104240.8
2023-06-22,104240.8
2023-06-23,104240.8
2023-06-26,104240.8
2023-06-27,104240.8
2023-06-28,104240.8
2023-06-30,104240.8
2023-07-03,104240.8
2023-07-04,104240.8
2023-07-05,104240.8
2023-07-06,104240.8
2023-07-07,104240.8
2023-07-10,104240.8
2023-07-11,104240.8
2023-07-12,104240.8
2023-07-13,104240.8
2023-07-14,104240.8
2023-07-17,104240.8
2023-07-18,104240.8
2023-07-19,104240.8
2023-07-20,104240.8
2023-07-21,104240.8
2023-07-24,104240.8
2023-07-25,104240.8
2023-07-26,104240.8
2023-07-27,104240.8
2023-07-28,104240.8
2023-07-31,104240.8
2023-08-01,104240.8
2023-08-02,104240.8
2023-08-03,104240.8
2023-08-04,104240.8
2023-08-07,104240.8
2023-08-08,104240.8
2023-08-09,104240.8
2023-08-10,104240.8
2023-08-11,104240.8
2023-08-14,104240.8
2023-08-16,104240.8
2023-08-17,104240.8
2023-08-18,104240.8
2023-08-21,104240.8
2023-08-22,104240.8
2023-08-23,104240.8
2023-08-24,104240.8
2023-08-25,104240.8
2023-08-28,104240.8
2023-08-29,104240.8
2023-08-30,104240.8
2023-08-31,104240.8
2023-09-01,104240.8
2023-09-04,104240.8
2023-09-05,104240.8
2023-09-06,104240.8
2023-09-07,104240.8
2023-09-08,104240.8
2023-09-11,104240.8
2023-09-12,104240.8
2023-09-13,104240.8
2023-09-14,104240.8
2023-09-15,104240.8
2023-09-18,104240.8
2023-09-20,104240.8
2023-09-21,104240.8
2023-09-22,104240.8
2023-09-25,104240.8
2023-09-26,104240.8
2023-09-27,104240.8
2023-09-28,104240.8
2023-09-29,104240.8
2023-10-03,104240.8
2023-10-04,104240.8
2023-10-05,104240.8
2023-10-06,104240.8
2023-10-09,104240.8
2023-10-10,104240.8
2023-10-11,104240.8
2023-10-12,104240.8
2023-10-13,104240.8
2023-10-16,104240.8
2023-10-17,104240.8
2023-10-18,104240.8
2023-10-19,104240.8
2023-10-20,104240.8
2023-10-23,104240.8
2023-10-25,104240.8
2023-10-26,104240.8
2023-10-27,104240.8
2023-10-30,104240.8
2023-10-31,104240.8
2023-11-01,104240.8
2023-11-02,104240.8
2023-11-03,104240.8
2023-11-06,104240.8
2023-11-07,104240.8
2023-11-08,104240.8
2023-11-09,104240.8
2023-11-10,104240.8
2023-11-12,104240.8
2023-11-13,104240.8
2023-11-15,104240.8
2023-11-16,104240.8
2023-11-17,104240.8
2023-11-20,104240.8
2023-11-21,104240.8
2023-11-22,104240.8
2023-11-23,104240.8
2023-11-24,104240.8
2023-11-28,104240.8
2023-11-29,104240.8
2023-11-30,104240.8
2023-12-01,104240.8
2023-12-04,104240.8
2023-12-05,104240.8
2023-12-06,104240.8
2023-12-07,104240.8
2023-12-08,104240.8
2023-12-11,104240.8
2023-12-12,104240.8
2023-12-13,104240.8
2023-12-14,104240.8
2023-12-15,104240.8
2023-12-18,104240.8
2023-12-19,104240.8
2023-12-20,104240.8
2023-12-21,104240.8
2023-12-22,104240.8
2023-12-26,104240.8
2023-12-27,104240.8
2023-12-28,104240.8
2023-12-29,104240.8
2024-01-01,104240.8
2024-01-02,104240.8
2024-01-03,104240.8
2024-01-04,104240.8
2024-01-05,104240.8
2024-01-08,104240.8
2024-01-09,104240.8
2024-01-10,104240.8
2024-01-11,104240.8
2024-01-12,104240.8
2024-01-15,104240.8
2024-01-16,104240.8
2024-01-17,104240.8
2024-01-18,104240.8
2024-01-19,104240.8
2024-01-20,104240.8
2024-01-23,104240.8
2024-01-24,104240.8
2024-01-25,104240.8
2024-01-29,104240.8
2024-01-30,104240.8
2024-01-31,104240.8
2024-02-01,104240.8
2024-02-02,104240.8
2024-02-05,104240.8
2024-02-06,104240.8
2024-02-07,104240.8
2024-02-08,104240.8
2024-02-09,104240.8
2024-02-12,104240.8
2024-02-13,104240.8
2024-02-14,104240.8
2024-02-15,104240.8
2024-02-16,104240.8
2024-02-19,104240.8
2024-02-20,104240.8
2024-02-21,104240.8
2024-02-22,104240.8
2024-02-23,104240.8
2024-02-26,104240.8
2024-02-27,104240.8
2024-02-28,104240.8
2024-02-29,104240.8
2024-03-01,104240.8
2024-03-02,104240.8
2024-03-04,104240.8
2024-03-05,104240.8
2024-03-06,104240.8
2024-03-07,104240.8
2024-03-11,104240.8
2024-03-12,104240.8
2024-03-13,104240.8
2024-03-14,104240.8
2024-03-15,104240.8
2024-03-18,104240.8
2024-03-19,104240.8
2024-03-20,104240.8
2024-03-21,104240.8
2024-03-22,104240.8
2024-03-26,104240.8
2024-03-27,104240.8
2024-03-28,104240.8
2024-04-01,104240.8
2024-04-02,104240.8
2024-04-03,104240.8
2024-04-04,104240.8
2024-04-05,104240.8
2024-04-08,104240.8
2024-04-09,104240.8
2024-04-10,104240.8
2024-04-12,104240.8
2024-04-15,104240.8
2024-04-16,104240.8
2024-04-18,104240.8
2024-04-19,104240.8
2024-04-22,104240.8
2024-04-23,104240.8
2024-04-24,104240.8
2024-04-25,104240.8
2024-04-26,104240.8
2024-04-29,104240.8
2024-04-30,104240.8
2024-05-02,104240.8
2024-05-03,104240.8
2024-05-06,104240.8
2024-05-07,104240.8
2024-05-08,104240.8
2024-05-09,104240.8
2024-05-10,104240.8
2024-05-13,104240.8
2024-05-14,104240.8
2024-05-15,104240.8
2024-05-16,104240.8
2024-05-17,104240.8
2024-05-18,104240.8
2024-05-21,104240.8
2024-05-22,104240.8
2024-05-23,104240.8
2024-05-24,104240.8
2024-05-27,104240.8
2024-05-28,104240.8
2024-05-29,104240.8
2024-05-30,104240.8
2024-05-31,104240.8
2024-06-03,104240.8
2024-06-04,104240.8
2024-06-05,104240.8
2024-06-06,104240.8
2024-06-07,104240.8
2024-06-10,104240.8
2024-06-11,104240.8
2024-06-12,104240.8
2024-06-13,104240.8
2024-06-14,104240.8
2024-06-18,104240.8
2024-06-19,104240.8
2024-06-20,104240.8
2024-06-21,104240.8
2024-06-24,104240.8
2024-06-25,104240.8
2024-06-26,104240.8
2024-06-27,104240.8
2024-06-28,104240.8
2024-07-01,104240.8
2024-07-02,104240.8
2024-07-03,104240.8
2024-07-04,104240.8
2024-07-05,104240.8
2024-07-08,104240.8
2024-07-09,104240.8
2024-07-10,104240.8
2024-07-11,104240.8
2024-07-12,104240.8
2024-07-15,104240.8
2024-07-16,104240.8
2024-07-18,104240.8
2024-07-19,104240.8
2024-07-22,104240.8
2024-07-23,104240.8
2024-07-24,104240.8
2024-07-25,104240.8
2024-07-26,104240.8
2024-07-29,104240.8
2024-07-30,104240.8
2024-07-31,104240.8
2024-08-01,104240.8
2024-08-02,104240.8
2024-08-05,104240.8
2024-08-06,104240.8
2024-08-07,104240.8
2024-08-08,104240.8
2024-08-09,104240.8
2024-08-12,104240.8
2024-08-13,104240.8
2024-08-14,104240.8
2024-08-16,104240.8
2024-08-19,104240.8
2024-08-20,104240.8
2024-08-21,104240.8
2024-08-22,104240.8
2024-08-23,104240.8
2024-08-26,104240.8
2024-08-27,104240.8
2024-08-28,104240.8
2024-08-29,104240.8
2024-08-30,104240.8
2024-09-02,104240.8
2024-09-03,104240.8
2024-09-04,104240.8
2024-09-05,104240.8
2024-09-06,104240.8
2024-09-09,104240.8
2024-09-10,104240.8
2024-09-11,104240.8
2024-09-12,104240.8
2024-09-13,104240.8
2024-09-16,104240.8
2024-09-17,104240.8
2024-09-18,104240.8
2024-09-19,104240.8
2024-09-20,104240.8
2024-09-23,104240.8
2024-09-24,104240.8
2024-09-25,104240.8
2024-09-26,104240.8
2024-09-27,104240.8
2024-09-30,104240.8
2024-10-01,104240.8
2024-10-03,104240.8
2024-10-04,104240.8
2024-10-07,104240.8
2024-10-08,104240.8
2024-10-09,104240.8
2024-10-10,104240.8
2024-10-11,104240.8
2024-10-14,104240.8
2024-10-15,104240.8
2024-10-16,104240.8
2024-10-17,104240.8
2024-10-18,104240.8
2024-10-21,104240.8
2024-10-22,104240.8
2024-10-23,104240.8
2024-10-24,104240.8
2024-10-25,104240.8
2024-10-28,104240.8
2024-10-29,104240.8
2024-10-30,104240.8
2024-10-31,104240.8
2024-11-01,104240.8
2024-11-04,104240.8
2024-11-05,104240.8
2024-11-06,104240.8
2024-11-07,104240.8
2024-11-08,104240.8
2024-11-11,104240.8
2024-11-12,104240.8
2024-11-13,104240.8
2024-11-14,104240.8
2024-11-18,104240.8
2024-11-19,104240.8
2024-11-21,104240.8
2024-11-22,104240.8
2024-11-25,104240.8
2024-11-26,104240.8
2024-11-27,104240.8
2024-11-28,104240.8
2024-11-29,104240.8
2024-12-02,104240.8
2024-12-03,104240.8
2024-12-04,104240.8
2024-12-05,104240.8
2024-12-06,104240.8
2024-12-09,104240.8
2024-12-10,104240.8
2024-12-11,104240.8
2024-12-12,104240.8
2024-12-13,104240.8
2024-12-16,104240.8
2024-12-17,104240.8
2024-12-18,104240.8
2024-12-19,104240.8
2024-12-20,104240.8
2024-12-23,104240.8
2024-12-24,104240.8
2024-12-26,104240.8
2024-12-27,104240.8
2024-12-30,104240.8
2024-12-31,104240.8
2025-01-01,104240.8
2025-01-02,104240.8
2025-01-03,104240.8
2025-01-06,104240.8
2025-01-07,104240.8
2025-01-08,104240.8
2025-01-09,104240.8
2025-01-10,104240.8
2025-01-13,104240.8
2025-01-14,104240.8
2025-01-15,104240.8
2025-01-16,104240.8
2025-01-17,104240.8
2025-01-20,104240.8
2025-01-21,104240.8
2025-01-22,104240.8
2025-01-23,104240.8
2025-01-24,104240.8
2025-01-27,104240.8
2025-01-28,104240.8
2025-01-29,104240.8
2025-01-30,104240.8
2025-01-31,104240.8
2025-02-01,104240.8
2025-02-03,104240.8
2025-02-04,104240.8
2025-02-05,104240.8
2025-02-06,104240.8
2025-02-07,104240.8
2025-02-10,104240.8
2025-02-11,104240.8
2025-02-12,104240.8
2025-02-13,104240.8
2025-02-14,104240.8
2025-02-17,104240.8
2025-02-18,104240.8
2025-02-19,104240.8
2025-02-20,104240.8
2025-02-21,104240.8
2025-02-24,104240.8
2025-02-25,104240.8
2025-02-27,104240.8
2025-02-28,104240.8
2025-03-03,104240.8
2025-03-04,104240.8
2025-03-05,104240.8
2025-03-06,104240.8
2025-03-07,104240.8
2025-03-10,104240.8
2025-03-11,104240.8
2025-03-12,104240.8
2025-03-13,104240.8
2025-03-17,104240.8
2025-03-18,104240.8
2025-03-19,104240.8
2025-03-20,104240.8
2025-03-21,104240.8
2025-03-24,104240.8
2025-03-25,104240.8
2025-03-26,104240.8
2025-03-27,104240.8
2025-03-28,104240.8
2025-04-01,104240.8
2025-04-02,104240.8
2025-04-03,104240.8
2025-04-04,104240.8
2025-04-07,104240.8
2025-04-08,104240.8
2025-04-09,104240.8
2025-04-11,104240.8
2025-04-15,104240.8
2025-04-16,104240.8
2025-04-17,104240.8
2025-04-21,104240.8
2025-04-22,104240.8
2025-04-23,104240.8
2025-04-24,104240.8
2025-04-25,104240.8
2025-04-28,104240.8
2025-04-29,104240.8
2025-04-30,104240.8
2025-05-02,104240.8
2025-05-05,104240.8
2025-05-06,104240.8
2025-05-07,104240.8
2025-05-08,104240.8
2025-05-09,104240.8
2025-05-12,104240.8
2025-05-13,104240.8
2025-05-14,104240.8
2025-05-15,104240.8
2025-05-16,104240.8
2025-05-19,104240.8
2025-05-20,104240.8
2025-05-21,104240.8
2025-05-22,104240.8
2025-05-23,104240.8
2025-05-26,104240.8
2025-05-27,104240.8
2025-05-28,104240.8
2025-05-29,104240.8
2025-05-30,104240.8
2025-06-02,104240.8
2025-06-03,104240.8
2025-06-04,104240.8
2025-06-05,104240.8
2025-06-06,104240.8
2025-06-09,104240.8
2025-06-10,104240.8
2025-06-11,104240.8
2025-06-12,104240.8
2025-06-13,104240.8
2025-06-16,104240.8
2025-06-17,104240.8
2025-06-18,104240.8
2025-06-19,104240.8
2025-06-20,104240.8
2025-06-23,104240.8
2025-06-24,104240.8
2025-06-25,104240.8
2025-06-26,104240.8
2025-06-27,104240.8
2025-06-30,104240.8
2025-07-01,104240.8
2025-07-02,104240.8
2025-07-03,104240.8
2025-07-04,104240.8
2025-07-07,104240.8
2025-07-08,104240.8
2025-07-09,104240.8
2025-07-10,104240.8
2025-07-11,104240.8
2025-07-14,104240.8
2025-07-15,104240.8
2025-07-16,104240.8
2025-07-17,104240.8
2025-07-18,104240.8
2025-07-21,104240.8
2025-07-22,104240.8
2025-07-23,104240.8
2025-07-24,104240.8
2025-07-25,104240.8
2025-07-28,104240.8
2025-07-29,104240.8
2025-07-30,104240.8
2025-07-31,104240.8
2025-08-01,104240.8
2025-08-04,104240.8
2025-08-05,104240.8
2025-08-06,104240.8
2025-08-07,104240.8
2025-08-08,104240.8
2025-08-11,104240.8
2025-08-12,104240.8
2025-08-13,104240.8
2025-08-14,104240.8
2025-08-18,104240.8
2025-08-19,104240.8
2025-08-20,104240.8
2025-08-21,104240.8
2025-08-22,104240.8
2025-08-25,104240.8
2025-08-26,104240.8
2025-08-28,104240.8
2025-08-29,104240.8
2025-09-01,104240.8
2025-09-02,104240.8
2025-09-03,104240.8
2025-09-04,104240.8
2025-09-05,104240.8
2025-09-08,104240.8
2025-09-09,104240.8
2025-09-10,104240.8
2025-09-11,104240.8
2025-09-12,104240.8
2025-09-15,104240.8
2025-09-16,104240.8
2025-09-17,104240.8
2025-09-18,104240.8
2025-09-19,104240.8
2025-09-22,104240.8
2025-09-23,104240.8
2025-09-24,104240.8
2025-09-25,104240.8
2025-09-26,104240.8
2025-09-29,104240.8
2025-09-30,104240.8
2025-10-01,104240.8
2025-10-03,104240.8
2025-10-06,104240.8
2025-10-07,104240.8
2025-10-08,104240.8
2025-10-09,104240.8
2025-10-10,104240.8
2025-10-13,104240.8
2025-10-14,104240.8
2025-10-15,104240.8
2025-10-16,104240.8
2025-10-17,104240.8
2025-10-20,104240.8
2025-10-21,104240.8
2025-10-23,104240.8
2025-10-24,104240.8
2025-10-27,104240.8
2025-10-28,104240.8
2025-10-29,104240.8
2025-10-30,104240.8
2025-10-31,104240.8
2025-11-03,104240.8
2025-11-04,104240.8
2025-11-06,104240.8
2025-11-07,104240.8
2025-11-10,104240.8
2025-11-11,104240.8
2025-11-12,104240.8
2025-11-13,104240.8
2025-11-14,104240.8
2025-11-17,104240.8
2025-11-18,104240.8
2025-11-19,104240.8
